policy_생계급여,policy_의료급여,policy_주거급여,policy_교육급여,policy_공적연금,policy_고용보험,policy_산재보험,policy_자활근로,age,gender,household_size,marriage,edu,job_yn,employ_type,income_monthly,income_annual,region,hc,pension_type,health_insurance
0,0,0,0,0.0,0.0,0.0,0,80,여,1,미혼,대학이상,미취업,무직,59.4,713.0,1,2,0,3
0,0,0,0,0.0,0.0,0.0,0,77,남,1,미혼,대학이상,취업,임시일용근로자,267.2,3206.0,1,1,0,1
0,0,0,0,1.0,0.0,0.0,0,83,남,1,미혼,고졸이하,미취업,무직,184.7,2216.0,1,1,1,1
1,1,1,0,0.0,0.0,0.0,0,63,남,4,기혼,고졸이하,취업,상용근로자,560.8,6729.0,1,1,4,1
1,1,1,0,0.0,0.0,0.0,0,62,여,4,기혼,고졸이하,취업,임시일용근로자,560.8,6729.0,1,1,4,1
1,1,1,0,0.0,0.0,0.0,0,22,여,4,미혼,고졸이하,미취업,무직,560.8,6729.0,1,1,0,2
1,1,1,0,,,,0,91,여,4,미혼,고졸이하,미취업,무직,560.8,6729.0,1,1,0,5
0,0,0,0,0.0,0.0,0.0,0,85,여,1,미혼,고졸이하,취업,고용원있는사업자,164.0,1968.0,2,2,0,2
0,1,1,0,0.0,0.0,0.0,0,55,여,2,미혼,고졸이하,취업,임시일용근로자,199.8,2398.0,1,2,2,6
0,1,1,0,0.0,0.0,0.0,0,33,여,2,미혼,고졸이하,취업,임시일용근로자,199.8,2398.0,1,2,2,6
0,0,0,0,1.0,0.0,0.0,0,85,남,2,기혼,대학이상,미취업,무직,176.2,2115.0,1,2,1,2
0,0,0,0,0.0,0.0,0.0,0,84,여,2,기혼,대학이상,미취업,무직,176.2,2115.0,1,2,0,2
1,1,1,0,0.0,0.0,0.0,0,63,남,1,미혼,고졸이하,미취업,무직,93.2,1118.0,1,2,0,6
0,0,0,0,0.0,0.0,0.0,0,47,남,4,기혼,대학이상,취업,상용근로자,661.1,7933.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,50,여,4,기혼,대학이상,취업,임시일용근로자,661.1,7933.0,1,1,2,2
0,0,0,0,0.0,0.0,0.0,0,21,여,4,미혼,대학이상,미취업,무직,661.1,7933.0,1,1,0,2
0,0,0,0,,,,0,17,여,4,미혼,대학이상,미취업,무직,661.1,7933.0,1,1,0,2
0,0,0,0,1.0,0.0,0.0,0,84,남,2,기혼,고졸이하,미취업,무직,309.4,3713.0,1,1,1,3
0,0,0,0,0.0,0.0,0.0,0,83,여,2,기혼,고졸이하,취업,임시일용근로자,309.4,3713.0,1,1,0,4
1,1,1,0,0.0,0.0,0.0,0,61,남,1,미혼,대학이상,미취업,무직,136.3,1636.0,1,2,0,5
0,0,0,0,0.0,0.0,0.0,0,50,남,1,미혼,고졸이하,취업,무급가족종사자,342.5,4110.0,1,1,2,3
0,0,0,0,0.0,0.0,0.0,0,64,여,3,기혼,고졸이하,취업,임시일용근로자,856.9,10283.0,1,1,0,1
0,0,0,0,0.0,0.0,0.0,0,64,남,3,기혼,고졸이하,취업,임시일용근로자,856.9,10283.0,1,1,4,3
0,0,0,0,0.0,0.0,0.0,0,39,여,3,미혼,고졸이하,취업,상용근로자,856.9,10283.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,63,여,4,기혼,대학이상,취업,임시일용근로자,929.2,11151.0,1,1,4,1
0,0,0,0,0.0,0.0,0.0,0,40,여,4,미혼,대학이상,취업,상용근로자,929.2,11151.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,33,남,4,미혼,대학이상,취업,임시일용근로자,929.2,11151.0,1,1,2,3
0,0,0,0,0.0,0.0,0.0,0,73,남,4,기혼,대학이상,미취업,무직,929.2,11151.0,1,1,0,2
0,0,0,0,1.0,0.0,0.0,0,64,여,1,미혼,고졸이하,취업,임시일용근로자,180.3,2164.0,1,2,1,2
0,0,0,0,0.0,0.0,0.0,0,43,여,3,기혼,대학이상,취업,무급가족종사자,427.2,5127.0,1,1,2,4
0,0,0,0,0.0,0.0,0.0,0,41,남,3,기혼,대학이상,취업,무급가족종사자,427.2,5127.0,1,1,2,3
0,0,0,0,,,,0,5,여,3,미혼,대학이상,미취업,무직,427.2,5127.0,1,1,0,4
0,0,0,0,0.0,0.0,0.0,0,54,남,2,미혼,대학이상,취업,임시일용근로자,307.3,3688.0,7,1,2,3
0,0,0,0,1.0,0.0,0.0,0,80,여,2,미혼,대학이상,미취업,무직,307.3,3688.0,7,1,1,4
0,0,0,0,1.0,0.0,0.0,0,82,남,1,미혼,대학이상,미취업,무직,128.0,1536.0,1,2,1,2
0,0,0,0,0.0,0.0,0.0,0,53,남,4,기혼,고졸이하,취업,임시일용근로자,847.0,10164.0,1,1,2,2
0,0,0,0,0.0,0.0,0.0,0,51,여,4,기혼,고졸이하,취업,상용근로자,847.0,10164.0,1,1,2,1
0,0,0,0,,,,0,19,여,4,미혼,고졸이하,미취업,무직,847.0,10164.0,1,1,0,2
0,0,0,0,,,,0,19,여,4,미혼,고졸이하,미취업,무직,847.0,10164.0,1,1,0,2
0,0,0,0,1.0,0.0,0.0,0,71,여,1,미혼,대학이상,취업,임시일용근로자,425.1,5101.0,1,1,1,2
0,0,0,0,1.0,0.0,0.0,0,84,여,1,미혼,고졸이하,취업,고용원있는사업자,167.0,2004.0,1,2,1,2
0,0,0,0,0.0,0.0,0.0,0,53,남,2,기혼,대학이상,취업,상용근로자,933.4,11201.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,52,여,2,기혼,대학이상,취업,임시일용근로자,933.4,11201.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,89,여,1,미혼,대학이상,미취업,무직,121.5,1458.0,1,2,0,2
0,0,0,0,0.0,0.0,0.0,0,57,남,1,미혼,대학이상,취업,상용근로자,368.4,4421.0,2,1,2,1
0,0,0,0,0.0,0.0,0.0,0,43,여,4,기혼,고졸이하,취업,임시일용근로자,625.9,7511.0,2,1,2,3
0,0,0,0,0.0,0.0,0.0,0,49,남,4,기혼,대학이상,취업,임시일용근로자,625.9,7511.0,2,1,2,4
0,0,0,0,,,,0,15,남,4,미혼,고졸이하,미취업,무직,625.9,7511.0,2,1,0,4
0,0,0,0,,,,0,13,여,4,미혼,고졸이하,미취업,무직,625.9,7511.0,2,1,0,4
0,1,1,0,1.0,0.0,0.0,0,88,여,1,미혼,고졸이하,미취업,무직,104.3,1252.0,1,2,1,5
0,0,0,0,1.0,0.0,0.0,0,66,남,3,기혼,대학이상,취업,임시일용근로자,590.8,7090.0,1,1,1,1
0,0,0,0,0.0,0.0,0.0,0,58,여,3,기혼,대학이상,취업,임시일용근로자,590.8,7090.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,30,여,3,미혼,대학이상,미취업,무직,590.8,7090.0,1,1,2,2
0,0,0,0,1.0,0.0,0.0,0,70,남,3,기혼,고졸이하,미취업,무직,772.5,9270.0,1,1,1,2
0,0,0,0,1.0,0.0,0.0,0,67,여,3,기혼,고졸이하,미취업,무직,772.5,9270.0,1,1,1,2
0,0,0,0,0.0,0.0,0.0,0,43,남,3,미혼,대학이상,취업,상용근로자,772.5,9270.0,1,1,2,1
0,0,1,0,0.0,0.0,0.0,0,57,남,4,기혼,고졸이하,취업,상용근로자,1431.5,17178.0,1,1,2,1
0,0,1,0,0.0,0.0,0.0,0,55,여,4,기혼,고졸이하,취업,임시일용근로자,1431.5,17178.0,1,1,2,3
0,0,1,0,,,,0,31,남,4,미혼,고졸이하,미취업,무직,1431.5,17178.0,1,1,2,2
0,0,1,0,0.0,0.0,0.0,0,26,남,4,미혼,고졸이하,미취업,무직,1431.5,17178.0,1,1,0,2
0,0,0,0,0.0,0.0,0.0,0,52,남,4,기혼,고졸이하,취업,상용근로자,1246.0,14952.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,50,여,4,기혼,고졸이하,취업,임시일용근로자,1246.0,14952.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,21,남,4,미혼,고졸이하,미취업,무직,1246.0,14952.0,1,1,0,2
0,0,0,0,,,,0,18,여,4,미혼,고졸이하,미취업,무직,1246.0,14952.0,1,1,0,2
0,0,0,0,0.0,0.0,0.0,0,75,남,2,기혼,고졸이하,취업,임시일용근로자,519.1,6229.0,5,1,0,3
0,0,0,0,0.0,0.0,0.0,0,69,여,2,기혼,고졸이하,취업,임시일용근로자,519.1,6229.0,5,1,0,4
0,0,0,0,0.0,0.0,0.0,0,95,남,2,기혼,대학이상,미취업,무직,545.4,6545.0,1,1,0,3
0,0,0,0,0.0,0.0,0.0,0,87,여,2,기혼,대학이상,미취업,무직,545.4,6545.0,1,1,0,4
0,0,0,0,0.0,0.0,0.0,0,63,여,3,미혼,고졸이하,취업,임시일용근로자,684.4,8213.0,1,1,4,1
0,0,0,0,0.0,0.0,0.0,0,34,여,3,기혼,고졸이하,취업,상용근로자,684.4,8213.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,37,남,3,기혼,고졸이하,취업,상용근로자,684.4,8213.0,1,1,2,1
1,1,1,0,1.0,0.0,0.0,0,66,여,4,미혼,고졸이하,미취업,무직,718.8,8626.0,1,1,1,5
1,1,1,0,0.0,0.0,0.0,0,36,여,4,미혼,대학이상,취업,상용근로자,718.8,8626.0,1,1,2,1
1,1,1,0,0.0,0.0,0.0,0,30,여,4,미혼,대학이상,취업,상용근로자,718.8,8626.0,1,1,2,1
1,1,1,0,0.0,0.0,0.0,0,28,여,4,미혼,대학이상,미취업,무직,718.8,8626.0,1,1,0,2
0,0,0,0,0.0,0.0,0.0,0,43,여,3,미혼,고졸이하,취업,상용근로자,823.9,9887.0,5,1,2,1
0,0,0,0,0.0,0.0,0.0,0,40,여,3,미혼,고졸이하,취업,상용근로자,823.9,9887.0,5,1,2,1
0,0,0,0,0.0,0.0,1.0,0,68,여,3,미혼,고졸이하,미취업,무직,823.9,9887.0,5,1,0,2
0,0,0,0,0.0,0.0,0.0,0,50,남,2,기혼,대학이상,취업,상용근로자,757.1,9085.0,5,1,2,1
0,0,0,0,0.0,0.0,0.0,0,47,여,2,기혼,대학이상,취업,상용근로자,757.1,9085.0,5,1,2,1
0,0,0,0,1.0,0.0,0.0,0,78,남,2,기혼,고졸이하,미취업,무직,440.6,5287.0,1,1,1,2
0,0,0,0,1.0,0.0,0.0,0,69,여,2,기혼,고졸이하,취업,무급가족종사자,440.6,5287.0,1,1,1,2
0,0,0,0,0.0,0.0,0.0,0,45,남,3,기혼,고졸이하,취업,상용근로자,2895.4,34745.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,41,여,3,기혼,고졸이하,취업,고용원없는자영자,2895.4,34745.0,1,1,2,3
0,0,0,0,,,,0,4,남,3,미혼,고졸이하,미취업,무직,2895.4,34745.0,1,1,0,2
0,0,0,0,1.0,0.0,0.0,0,71,남,4,기혼,고졸이하,미취업,무직,1644.6,19735.0,1,1,1,2
0,0,0,0,0.0,0.0,0.0,0,65,여,4,기혼,고졸이하,미취업,무직,1644.6,19735.0,1,1,0,2
0,0,0,0,0.0,0.0,0.0,0,47,남,4,미혼,고졸이하,취업,상용근로자,1644.6,19735.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,42,여,4,미혼,고졸이하,취업,상용근로자,1644.6,19735.0,1,1,2,3
0,0,0,0,1.0,0.0,0.0,0,67,남,3,기혼,대학이상,미취업,무직,516.1,6193.0,1,1,1,2
0,0,0,0,0.0,0.0,0.0,0,66,여,3,기혼,고졸이하,미취업,무직,516.1,6193.0,1,1,0,2
0,0,0,0,0.0,0.0,0.0,0,37,남,3,미혼,대학이상,취업,상용근로자,516.1,6193.0,1,1,2,1
0,0,0,0,1.0,0.0,0.0,0,65,남,2,기혼,고졸이하,취업,임시일용근로자,415.9,4991.0,1,1,1,2
0,0,0,0,0.0,0.0,0.0,0,65,여,2,기혼,고졸이하,미취업,무직,415.9,4991.0,1,1,0,2
0,0,0,0,0.0,1.0,0.0,0,38,남,4,기혼,고졸이하,취업,상용근로자,644.0,7728.0,2,1,2,1
0,0,0,0,0.0,0.0,0.0,0,36,여,1,미혼,고졸이하,취업,임시일용근로자,110.0,1320.0,2,2,2,3
0,0,0,0,0.0,0.0,0.0,0,39,여,4,기혼,고졸이하,취업,상용근로자,644.0,7728.0,2,1,2,1
0,0,0,0,,,,0,12,남,4,미혼,고졸이하,미취업,무직,644.0,7728.0,2,1,0,2
0,0,0,0,,,,0,8,여,4,미혼,고졸이하,미취업,무직,644.0,7728.0,2,1,0,2
0,0,0,0,1.0,0.0,0.0,0,64,남,3,미혼,대학이상,취업,임시일용근로자,640.3,7684.0,2,1,1,3
0,0,0,0,0.0,0.0,0.0,0,29,여,3,미혼,대학이상,취업,상용근로자,640.3,7684.0,2,1,2,1
0,0,0,0,0.0,0.0,0.0,0,92,여,3,미혼,대학이상,미취업,무직,640.3,7684.0,2,1,0,4
0,0,0,0,0.0,0.0,0.0,0,58,남,2,미혼,대학이상,취업,임시일용근로자,406.8,4882.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,31,여,2,미혼,대학이상,취업,상용근로자,406.8,4882.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,84,여,1,미혼,고졸이하,취업,임시일용근로자,450.7,5408.0,1,1,0,2
0,0,0,0,0.0,0.0,0.0,0,89,남,2,기혼,고졸이하,미취업,무직,290.0,3480.0,1,1,0,3
0,0,0,0,0.0,0.0,0.0,0,85,여,2,기혼,고졸이하,미취업,무직,290.0,3480.0,1,1,0,4
0,0,0,0,1.0,0.0,0.0,0,68,남,2,기혼,대학이상,취업,임시일용근로자,464.7,5576.0,1,1,1,2
0,0,0,0,0.0,0.0,0.0,0,65,여,2,기혼,대학이상,미취업,무직,464.7,5576.0,1,1,0,2
0,0,0,0,0.0,1.0,0.0,0,42,남,1,미혼,대학이상,미취업,무직,218.1,2617.0,2,1,2,3
0,0,0,0,1.0,0.0,0.0,0,75,남,2,기혼,고졸이하,미취업,무직,443.0,5316.0,2,1,1,2
0,0,0,0,1.0,0.0,0.0,0,72,여,2,기혼,고졸이하,취업,임시일용근로자,443.0,5316.0,2,1,1,2
0,0,0,0,1.0,0.0,0.0,0,66,남,3,기혼,대학이상,취업,무급가족종사자,1755.8,21070.0,1,1,1,4
0,0,0,0,1.0,0.0,0.0,0,64,여,3,기혼,대학이상,미취업,무직,1755.8,21070.0,1,1,1,3
0,0,0,0,0.0,0.0,0.0,0,35,여,3,미혼,대학이상,취업,상용근로자,1755.8,21070.0,1,1,2,1
0,0,0,0,1.0,0.0,0.0,0,71,남,3,기혼,대학이상,미취업,무직,782.8,9393.0,1,1,1,2
0,0,0,0,1.0,0.0,0.0,0,70,여,3,기혼,대학이상,미취업,무직,782.8,9393.0,1,1,1,2
0,0,0,0,0.0,0.0,0.0,0,44,여,3,미혼,대학이상,취업,상용근로자,782.8,9393.0,1,1,2,1
0,0,0,0,0.0,1.0,0.0,0,36,여,3,기혼,대학이상,취업,상용근로자,689.2,8270.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,36,남,3,기혼,대학이상,취업,상용근로자,689.2,8270.0,1,1,2,1
0,0,0,0,,,,0,1,여,3,미혼,대학이상,미취업,무직,689.2,8270.0,1,1,0,2
1,1,1,1,0.0,0.0,0.0,0,54,남,4,기혼,고졸이하,미취업,무직,451.6,5419.0,1,2,0,6
1,1,1,1,,,,0,48,여,4,기혼,고졸이하,미취업,무직,451.6,5419.0,1,2,0,6
1,1,1,1,0.0,0.0,0.0,0,23,남,4,미혼,고졸이하,취업,임시일용근로자,451.6,5419.0,1,2,2,1
1,1,1,1,,,,0,11,여,4,미혼,고졸이하,미취업,무직,451.6,5419.0,1,2,0,6
0,0,0,0,0.0,0.0,0.0,0,71,여,1,미혼,대학이상,미취업,무직,328.8,3945.0,1,1,0,2
0,0,0,0,0.0,0.0,0.0,0,47,남,4,기혼,대학이상,취업,상용근로자,791.7,9500.0,2,1,2,1
0,0,0,0,0.0,0.0,0.0,0,43,여,4,기혼,고졸이하,미취업,무직,791.7,9500.0,2,1,2,2
0,0,0,0,,,,0,11,여,4,미혼,대학이상,미취업,무직,791.7,9500.0,2,1,0,2
0,0,0,0,,,,0,9,남,4,미혼,대학이상,미취업,무직,791.7,9500.0,2,1,0,2
0,0,0,0,0.0,0.0,0.0,0,83,남,4,기혼,고졸이하,미취업,무직,857.3,10288.0,1,1,0,3
0,0,0,0,1.0,0.0,0.0,0,76,여,4,기혼,고졸이하,미취업,무직,857.3,10288.0,1,1,1,4
0,0,0,0,0.0,0.0,0.0,0,30,남,4,기혼,고졸이하,취업,상용근로자,857.3,10288.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,27,남,4,미혼,고졸이하,취업,임시일용근로자,857.3,10288.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,45,여,3,기혼,대학이상,미취업,무직,702.6,8431.0,1,1,0,2
0,0,0,0,0.0,0.0,0.0,0,45,남,3,기혼,대학이상,취업,상용근로자,702.6,8431.0,1,1,2,1
0,0,0,0,,,,0,9,여,3,미혼,대학이상,미취업,무직,702.6,8431.0,1,1,0,2
0,0,0,0,0.0,0.0,0.0,0,82,여,2,미혼,고졸이하,취업,고용원있는사업자,381.3,4576.0,1,1,0,4
0,0,0,0,0.0,0.0,0.0,0,52,남,2,미혼,고졸이하,취업,임시일용근로자,381.3,4576.0,1,1,2,3
0,0,0,0,1.0,0.0,0.0,0,65,남,3,기혼,고졸이하,취업,임시일용근로자,956.7,11480.0,1,1,1,1
0,0,0,0,0.0,0.0,0.0,0,59,여,3,기혼,고졸이하,취업,상용근로자,956.7,11480.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,31,남,3,미혼,대학이상,취업,상용근로자,956.7,11480.0,1,1,2,1
1,0,1,0,1.0,0.0,0.0,0,82,여,1,미혼,고졸이하,취업,무급가족종사자,124.7,1496.0,1,2,1,3
0,0,0,0,1.0,0.0,0.0,0,54,여,3,미혼,고졸이하,취업,무급가족종사자,845.8,10149.0,1,1,3,3
0,0,0,0,0.0,0.0,0.0,0,27,여,3,미혼,고졸이하,취업,상용근로자,845.8,10149.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,26,여,3,미혼,고졸이하,취업,상용근로자,845.8,10149.0,1,1,2,1
0,0,0,0,1.0,0.0,0.0,0,67,남,2,기혼,고졸이하,취업,상용근로자,662.4,7949.0,1,1,1,1
0,0,0,0,1.0,0.0,0.0,0,67,여,2,기혼,고졸이하,취업,임시일용근로자,662.4,7949.0,1,1,1,1
0,0,0,0,0.0,0.0,0.0,0,59,남,3,기혼,고졸이하,취업,임시일용근로자,757.9,9095.0,1,1,2,1
0,0,0,0,0.0,1.0,0.0,0,57,여,3,기혼,고졸이하,취업,임시일용근로자,757.9,9095.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,25,남,3,미혼,고졸이하,취업,임시일용근로자,757.9,9095.0,1,1,2,2
0,0,0,0,1.0,0.0,0.0,0,66,남,2,기혼,고졸이하,취업,상용근로자,638.1,7657.0,1,1,1,1
0,0,0,0,1.0,1.0,0.0,0,66,여,2,기혼,고졸이하,미취업,무직,638.1,7657.0,1,1,1,2
0,0,0,0,1.0,0.0,0.0,0,65,남,3,기혼,고졸이하,취업,상용근로자,883.3,10600.0,1,1,1,1
0,0,0,0,1.0,0.0,0.0,0,65,여,3,기혼,고졸이하,취업,임시일용근로자,883.3,10600.0,1,1,1,1
0,0,0,0,0.0,0.0,0.0,0,37,남,3,미혼,고졸이하,취업,상용근로자,883.3,10600.0,1,1,2,1
0,0,0,0,1.0,0.0,0.0,0,65,여,3,기혼,고졸이하,취업,임시일용근로자,628.2,7539.0,1,1,1,2
0,0,0,0,0.0,0.0,0.0,0,68,남,3,기혼,대학이상,취업,고용원있는사업자,628.2,7539.0,1,1,0,2
0,0,0,0,0.0,0.0,0.0,0,38,남,3,미혼,고졸이하,취업,상용근로자,628.2,7539.0,1,1,2,1
0,0,0,0,1.0,0.0,0.0,0,82,여,2,미혼,고졸이하,미취업,무직,368.8,4425.0,1,1,1,2
0,0,0,0,0.0,0.0,0.0,0,54,여,2,미혼,고졸이하,취업,임시일용근로자,368.8,4425.0,1,1,2,3
0,0,0,0,1.0,0.0,0.0,0,66,남,4,기혼,대학이상,취업,무급가족종사자,726.9,8723.0,1,1,1,3
0,0,0,0,0.0,0.0,0.0,0,60,여,4,기혼,대학이상,미취업,무직,726.9,8723.0,1,1,0,4
0,0,0,0,0.0,0.0,0.0,0,38,남,4,미혼,대학이상,취업,임시일용근로자,726.9,8723.0,1,1,2,4
0,0,0,0,0.0,0.0,0.0,0,37,여,4,미혼,대학이상,취업,상용근로자,726.9,8723.0,1,1,2,1
1,1,1,0,0.0,0.0,0.0,0,87,남,1,미혼,대학이상,미취업,무직,112.7,1352.0,1,2,0,5
0,0,0,0,0.0,0.0,0.0,0,56,남,4,기혼,대학이상,취업,상용근로자,949.6,11395.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,48,여,4,기혼,대학이상,취업,상용근로자,949.6,11395.0,1,1,2,1
0,0,0,0,,,,0,19,여,4,미혼,대학이상,미취업,무직,949.6,11395.0,1,1,0,2
0,0,0,0,,,,0,15,남,4,미혼,대학이상,미취업,무직,949.6,11395.0,1,1,0,2
0,0,0,0,0.0,0.0,0.0,0,54,여,3,기혼,대학이상,취업,상용근로자,756.2,9075.0,2,1,2,1
0,0,0,0,0.0,0.0,0.0,0,59,남,3,기혼,고졸이하,취업,상용근로자,756.2,9075.0,2,1,2,1
0,0,0,0,,,,0,13,남,3,미혼,대학이상,미취업,무직,756.2,9075.0,2,1,0,2
1,1,1,0,0.0,0.0,0.0,0,60,남,1,미혼,고졸이하,미취업,무직,131.1,1573.0,1,2,0,5
0,0,0,0,0.0,0.0,0.0,0,83,여,1,미혼,대학이상,취업,고용원있는사업자,90.6,1087.0,1,2,0,2
0,0,0,0,1.0,0.0,0.0,0,72,여,1,미혼,고졸이하,미취업,무직,176.4,2117.0,1,2,1,2
0,0,0,0,0.0,0.0,0.0,0,47,남,4,기혼,고졸이하,취업,상용근로자,732.3,8788.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,46,남,2,기혼,대학이상,취업,상용근로자,1283.3,15400.0,2,1,2,1
0,0,0,0,0.0,0.0,0.0,0,46,여,4,기혼,고졸이하,미취업,무직,732.3,8788.0,1,1,0,2
0,0,0,0,,,,0,16,남,4,미혼,고졸이하,미취업,무직,732.3,8788.0,1,1,0,2
0,0,0,0,,,,0,14,남,4,미혼,고졸이하,미취업,무직,732.3,8788.0,1,1,0,2
0,0,0,0,0.0,0.0,0.0,0,42,여,2,기혼,대학이상,미취업,무직,1283.3,15400.0,2,1,2,2
1,1,1,0,0.0,0.0,0.0,0,79,여,1,미혼,고졸이하,미취업,무직,103.2,1238.0,1,2,0,5
1,1,1,0,0.0,0.0,0.0,0,68,남,1,미혼,대학이상,미취업,무직,93.0,1116.0,1,2,0,5
0,1,0,0,0.0,0.0,0.0,0,91,여,1,미혼,고졸이하,미취업,무직,91.3,1096.0,1,2,0,7
0,0,0,0,1.0,1.0,0.0,0,67,여,1,미혼,고졸이하,취업,임시일용근로자,280.3,3364.0,1,1,1,1
0,0,0,0,0.0,0.0,0.0,0,41,남,4,기혼,대학이상,취업,상용근로자,746.6,8959.0,2,1,2,1
0,0,0,0,0.0,0.0,0.0,0,41,여,4,기혼,대학이상,미취업,무직,746.6,8959.0,2,1,0,2
0,0,0,0,,,,0,12,여,4,미혼,대학이상,미취업,무직,746.6,8959.0,2,1,0,2
0,0,0,0,,,,0,6,남,4,미혼,대학이상,미취업,무직,746.6,8959.0,2,1,0,2
0,0,0,0,1.0,0.0,0.0,0,80,남,2,미혼,대학이상,미취업,무직,240.7,2888.0,2,2,1,3
0,0,0,0,0.0,0.0,0.0,0,43,여,2,미혼,대학이상,취업,임시일용근로자,240.7,2888.0,2,2,2,1
0,0,0,0,1.0,0.0,0.0,0,68,여,2,미혼,고졸이하,취업,무급가족종사자,374.9,4499.0,1,1,1,2
0,0,0,0,0.0,0.0,0.0,0,46,여,4,기혼,대학이상,미취업,무직,1030.6,12367.0,1,1,2,2
0,0,0,0,0.0,1.0,0.0,0,43,남,2,미혼,고졸이하,취업,임시일용근로자,374.9,4499.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,50,남,4,기혼,대학이상,취업,상용근로자,1030.6,12367.0,1,1,2,1
0,0,0,0,,,,0,13,남,4,미혼,대학이상,미취업,무직,1030.6,12367.0,1,1,0,2
0,0,0,0,,,,0,10,남,4,미혼,대학이상,미취업,무직,1030.6,12367.0,1,1,0,2
0,0,0,0,1.0,0.0,0.0,0,93,남,2,기혼,대학이상,미취업,무직,230.4,2765.0,1,2,0,2
0,0,0,0,0.0,0.0,0.0,0,85,여,2,기혼,대학이상,미취업,무직,230.4,2765.0,1,2,0,2
0,0,0,0,0.0,0.0,0.0,0,66,남,3,기혼,고졸이하,취업,상용근로자,1195.8,14350.0,2,1,0,1
0,0,0,0,0.0,0.0,0.0,0,61,여,3,기혼,고졸이하,미취업,무직,1195.8,14350.0,2,1,0,2
0,0,0,0,0.0,0.0,0.0,0,36,여,2,기혼,대학이상,취업,임시일용근로자,2087.5,25050.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,35,여,3,미혼,고졸이하,미취업,무직,1195.8,14350.0,2,1,2,2
0,0,0,0,0.0,0.0,0.0,0,38,남,2,기혼,대학이상,취업,상용근로자,2087.5,25050.0,1,1,2,1
1,1,1,0,0.0,0.0,0.0,0,73,남,1,미혼,고졸이하,미취업,무직,100.8,1210.0,1,2,0,5
1,1,1,0,1.0,0.0,0.0,0,73,남,3,기혼,고졸이하,미취업,무직,454.8,5458.0,1,1,1,3
1,1,1,0,0.0,0.0,0.0,0,75,여,3,기혼,고졸이하,미취업,무직,454.8,5458.0,1,1,0,4
1,1,1,0,,,,0,45,여,3,미혼,고졸이하,미취업,무직,454.8,5458.0,1,1,0,5
0,0,0,0,0.0,0.0,0.0,0,58,남,4,기혼,대학이상,취업,무급가족종사자,857.9,10295.0,1,1,2,3
0,0,0,0,0.0,0.0,0.0,0,57,여,4,기혼,대학이상,취업,무급가족종사자,857.9,10295.0,1,1,2,4
0,0,0,0,0.0,0.0,0.0,0,30,여,4,미혼,대학이상,취업,상용근로자,857.9,10295.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,25,남,4,미혼,대학이상,취업,임시일용근로자,857.9,10295.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,52,남,3,기혼,대학이상,취업,고용원없는자영자,1215.2,14582.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,49,여,3,기혼,고졸이하,취업,임시일용근로자,1215.2,14582.0,1,1,2,1
0,0,0,0,,,,0,19,남,3,미혼,고졸이하,미취업,무직,1215.2,14582.0,1,1,0,2
0,0,0,0,0.0,0.0,0.0,0,52,남,3,기혼,대학이상,취업,상용근로자,1276.5,15318.0,2,1,2,1
0,0,0,0,0.0,0.0,0.0,0,52,여,3,기혼,대학이상,취업,상용근로자,1276.5,15318.0,2,1,2,1
0,0,0,0,0.0,0.0,0.0,0,25,여,3,미혼,대학이상,취업,상용근로자,1276.5,15318.0,2,1,2,1
0,0,0,0,0.0,0.0,0.0,0,61,남,2,기혼,대학이상,취업,상용근로자,712.9,8555.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,63,여,2,기혼,고졸이하,취업,임시일용근로자,712.9,8555.0,1,1,0,2
0,0,0,0,0.0,0.0,0.0,0,78,남,2,기혼,고졸이하,미취업,무직,243.1,2917.0,1,2,0,2
